Date,Time,Dry_Bulb _C_22
6/2/2020,12:00:00,17.80088867
6/2/2020,16:00:00,18.70179688
6/2/2020,20:00:00,19.5169043
6/3/2020,0:00:00,18.61599609
6/3/2020,4:00:00,17.41478516
6/3/2020,8:00:00,17.2002832
6/3/2020,12:00:00,17.45768555
6/3/2020,16:00:00,18.1440918
6/3/2020,20:00:00,18.70179688
6/4/2020,0:00:00,17.45768555
6/4/2020,4:00:00,17.28608398
6/4/2020,8:00:00,17.37188477
6/4/2020,12:00:00,18.18699219
6/4/2020,16:00:00,18.53019531
6/4/2020,20:00:00,18.5730957
6/5/2020,0:00:00,17.37188477
6/5/2020,4:00:00,17.45768555
6/5/2020,8:00:00,17.54348633
6/5/2020,12:00:00,18.05829102
6/5/2020,16:00:00,18.5730957
6/5/2020,20:00:00,18.31569336
6/6/2020,0:00:00,17.62928711
6/6/2020,4:00:00,17.58638672
6/6/2020,8:00:00,17.58638672
6/6/2020,12:00:00,17.62928711
6/6/2020,16:00:00,17.71508789
6/6/2020,20:00:00,17.88668945
6/7/2020,0:00:00,17.41478516
6/7/2020,4:00:00,17.50058594
6/7/2020,8:00:00,17.45768555
6/7/2020,12:00:00,17.62928711
6/7/2020,16:00:00,18.31569336
6/7/2020,20:00:00,18.35859375
6/8/2020,0:00:00,17.62928711
6/8/2020,4:00:00,17.6721875
6/8/2020,8:00:00,17.6721875
6/8/2020,12:00:00,18.44439453
6/8/2020,16:00:00,19.64560547
6/8/2020,20:00:00,20.20331055
6/9/2020,0:00:00,18.53019531
6/9/2020,4:00:00,18.27279297
6/9/2020,8:00:00,18.44439453
6/9/2020,12:00:00,19.47400391
6/9/2020,16:00:00,20.46071289
6/9/2020,20:00:00,20.20331055
6/10/2020,0:00:00,19.38820313
6/10/2020,4:00:00,19.43110352
6/10/2020,8:00:00,19.17370117
6/10/2020,12:00:00,19.77430664
6/10/2020,16:00:00,20.20331055
6/10/2020,20:00:00,19.77430664
6/11/2020,0:00:00,18.65889648
6/11/2020,4:00:00,18.74469727
6/11/2020,8:00:00,18.61599609
6/11/2020,12:00:00,18.22989258
6/11/2020,16:00:00,18.53019531
6/11/2020,20:00:00,18.44439453
6/12/2020,0:00:00,18.27279297
6/12/2020,4:00:00,18.18699219
6/12/2020,8:00:00,18.05829102
6/12/2020,12:00:00,18.01539063
6/12/2020,16:00:00,18.05829102
6/12/2020,20:00:00,17.97249023
6/13/2020,0:00:00,17.71508789
6/13/2020,4:00:00,17.75798828
6/13/2020,8:00:00,17.80088867
6/13/2020,12:00:00,17.92958984
6/13/2020,16:00:00,18.01539063
6/13/2020,20:00:00,18.18699219
6/14/2020,0:00:00,17.75798828
6/14/2020,4:00:00,17.62928711
6/14/2020,8:00:00,17.62928711
6/14/2020,12:00:00,17.75798828
6/14/2020,16:00:00,18.27279297
6/14/2020,20:00:00,18.70179688
6/15/2020,0:00:00,17.80088867
6/15/2020,4:00:00,17.75798828
6/15/2020,8:00:00,17.80088867
6/15/2020,12:00:00,17.97249023
6/15/2020,16:00:00,18.87339844
6/15/2020,20:00:00,19.17370117
6/16/2020,0:00:00,17.97249023
6/16/2020,4:00:00,18.01539063
6/16/2020,8:00:00,18.10119141
6/16/2020,12:00:00,18.65889648
6/16/2020,16:00:00,19.55980469
6/16/2020,20:00:00,19.43110352
6/17/2020,0:00:00,18.61599609
6/17/2020,4:00:00,18.44439453
6/17/2020,8:00:00,18.44439453
6/17/2020,12:00:00,19.34530273
6/17/2020,16:00:00,20.4178125
6/17/2020,20:00:00,19.90300781
6/18/2020,0:00:00,18.91629883
6/18/2020,4:00:00,18.91629883
6/18/2020,8:00:00,18.95919922
6/18/2020,12:00:00,19.64560547
6/18/2020,16:00:00,20.37491211
6/18/2020,20:00:00,20.58941406
6/19/2020,0:00:00,19.43110352
6/19/2020,4:00:00,19.25950195
6/19/2020,8:00:00,19.38820313
6/19/2020,12:00:00,20.28911133
6/19/2020,16:00:00,20.8897168
6/19/2020,20:00:00,21.27582031
6/20/2020,0:00:00,20.07460938
6/20/2020,4:00:00,19.90300781
6/20/2020,8:00:00,19.9459082
6/20/2020,12:00:00,21.27582031
6/20/2020,16:00:00,21.53322266
6/20/2020,20:00:00,20.8897168
6/21/2020,0:00:00,20.67521484
6/21/2020,4:00:00,20.4178125
6/21/2020,8:00:00,20.37491211
6/21/2020,12:00:00,20.20331055
6/21/2020,16:00:00,20.37491211
6/21/2020,20:00:00,20.76101563
6/22/2020,0:00:00,20.16041016
6/22/2020,4:00:00,20.07460938
6/22/2020,8:00:00,20.11750977
6/22/2020,12:00:00,20.76101563
6/22/2020,16:00:00,20.58941406
6/22/2020,20:00:00,20.54651367
6/23/2020,0:00:00,20.37491211
6/23/2020,4:00:00,20.24621094
6/23/2020,8:00:00,20.20331055
6/23/2020,12:00:00,19.81720703
6/23/2020,16:00:00,19.68850586
6/23/2020,20:00:00,19.60270508
6/24/2020,0:00:00,19.60270508
6/24/2020,4:00:00,19.5169043
6/24/2020,8:00:00,19.47400391
6/24/2020,12:00:00,19.38820313
6/24/2020,16:00:00,19.55980469
6/24/2020,20:00:00,19.60270508
6/25/2020,0:00:00,19.38820313
6/25/2020,4:00:00,19.30240234
6/25/2020,8:00:00,19.25950195
6/25/2020,12:00:00,19.30240234
6/25/2020,16:00:00,19.55980469
6/25/2020,20:00:00,19.77430664
6/26/2020,0:00:00,19.21660156
6/26/2020,4:00:00,19.17370117
6/26/2020,8:00:00,19.21660156
6/26/2020,12:00:00,19.86010742
6/26/2020,16:00:00,20.33201172
6/26/2020,20:00:00,20.03170898
6/27/2020,0:00:00,19.73140625
6/27/2020,4:00:00,19.60270508
6/27/2020,8:00:00,19.64560547
6/27/2020,12:00:00,19.90300781
6/27/2020,16:00:00,20.03170898
6/27/2020,20:00:00,20.50361328
6/28/2020,0:00:00,19.55980469
6/28/2020,4:00:00,19.55980469
6/28/2020,8:00:00,19.55980469
6/28/2020,12:00:00,20.07460938
6/28/2020,16:00:00,20.71811523
6/28/2020,20:00:00,20.93261719
6/29/2020,0:00:00,19.90300781
6/29/2020,4:00:00,19.81720703
6/29/2020,8:00:00,19.98880859
6/29/2020,12:00:00,20.84681641
6/29/2020,16:00:00,21.61902344
6/29/2020,20:00:00,22.04802734
6/30/2020,0:00:00,21.10421875
6/30/2020,4:00:00,20.67521484
6/30/2020,8:00:00,20.71811523
6/30/2020,12:00:00,21.44742188
6/30/2020,16:00:00,22.39123047
6/30/2020,20:00:00,22.43413086
7/1/2020,0:00:00,21.36162109
7/1/2020,4:00:00,20.97551758
7/1/2020,8:00:00,20.97551758
7/1/2020,12:00:00,21.790625
7/1/2020,16:00:00,22.30542969
7/1/2020,20:00:00,22.51993164
7/2/2020,0:00:00,21.3187207
7/2/2020,4:00:00,21.23291992
7/2/2020,8:00:00,21.23291992
7/2/2020,12:00:00,21.91932617
7/2/2020,16:00:00,22.2625293
7/2/2020,20:00:00,22.6915332
7/3/2020,0:00:00,21.61902344
7/3/2020,4:00:00,21.49032227
7/3/2020,8:00:00,21.57612305
7/3/2020,12:00:00,22.2625293
7/3/2020,16:00:00,22.90603516
7/3/2020,20:00:00,23.29213867
7/4/2020,0:00:00,21.91932617
7/4/2020,4:00:00,21.70482422
7/4/2020,8:00:00,21.87642578
7/4/2020,12:00:00,22.73443359
7/4/2020,16:00:00,23.29213867
7/4/2020,20:00:00,23.46374023
7/5/2020,0:00:00,22.34833008
7/5/2020,4:00:00,22.00512695
7/5/2020,8:00:00,22.17672852
7/5/2020,12:00:00,22.94893555
7/5/2020,16:00:00,23.24923828
7/5/2020,20:00:00,23.54954102
7/6/2020,0:00:00,22.47703125
7/6/2020,4:00:00,22.30542969
7/6/2020,8:00:00,22.39123047
7/6/2020,12:00:00,23.29213867
7/6/2020,16:00:00,22.77733398
7/6/2020,20:00:00,23.6353418
7/7/2020,0:00:00,22.77733398
7/7/2020,4:00:00,22.43413086
7/7/2020,8:00:00,22.56283203
7/7/2020,12:00:00,22.94893555
7/7/2020,16:00:00,23.59244141
7/7/2020,20:00:00,23.6353418
7/8/2020,0:00:00,22.86313477
7/8/2020,4:00:00,22.73443359
7/8/2020,8:00:00,22.86313477
7/8/2020,12:00:00,23.42083984
7/8/2020,16:00:00,23.89274414
7/8/2020,20:00:00,24.0643457
7/9/2020,0:00:00,23.07763672
7/9/2020,4:00:00,22.86313477
7/9/2020,8:00:00,23.1634375
7/9/2020,12:00:00,24.02144531
7/9/2020,16:00:00,23.80694336
7/9/2020,20:00:00,24.32174805
7/10/2020,0:00:00,23.54954102
7/10/2020,4:00:00,23.42083984
7/10/2020,8:00:00,23.29213867
7/10/2020,12:00:00,23.37793945
7/10/2020,16:00:00,23.33503906
7/10/2020,20:00:00,23.37793945
7/11/2020,0:00:00,23.03473633
7/11/2020,4:00:00,22.90603516
7/11/2020,8:00:00,22.99183594
7/11/2020,12:00:00,23.1634375
7/11/2020,16:00:00,23.20633789
7/11/2020,20:00:00,23.46374023
7/12/2020,0:00:00,23.03473633
7/12/2020,4:00:00,22.86313477
7/12/2020,8:00:00,22.90603516
7/12/2020,12:00:00,22.86313477
7/12/2020,16:00:00,22.90603516
7/12/2020,20:00:00,22.99183594
7/13/2020,0:00:00,22.73443359
7/13/2020,4:00:00,22.56283203
7/13/2020,8:00:00,22.73443359
7/13/2020,12:00:00,22.77733398
7/13/2020,16:00:00,22.94893555
7/13/2020,20:00:00,23.24923828
7/14/2020,0:00:00,22.6915332
7/14/2020,4:00:00,22.56283203
7/14/2020,8:00:00,22.6915332
7/14/2020,12:00:00,22.90603516
7/14/2020,16:00:00,23.20633789
7/14/2020,20:00:00,23.37793945
7/15/2020,0:00:00,22.73443359
7/15/2020,4:00:00,22.51993164
7/15/2020,8:00:00,22.6915332
7/15/2020,12:00:00,22.99183594
7/15/2020,16:00:00,23.12053711
7/15/2020,20:00:00,22.82023438
7/16/2020,0:00:00,22.73443359
7/16/2020,4:00:00,22.64863281
7/16/2020,8:00:00,22.56283203
7/16/2020,12:00:00,22.60573242
7/16/2020,16:00:00,23.03473633
7/16/2020,20:00:00,22.94893555
7/17/2020,0:00:00,22.39123047
7/17/2020,4:00:00,22.17672852
7/17/2020,8:00:00,22.34833008
7/17/2020,12:00:00,22.73443359
7/17/2020,16:00:00,23.1634375
7/17/2020,20:00:00,23.33503906
7/18/2020,0:00:00,22.43413086
7/18/2020,4:00:00,22.2625293
7/18/2020,8:00:00,22.56283203
7/18/2020,12:00:00,23.42083984
7/18/2020,16:00:00,23.89274414
7/18/2020,20:00:00,23.93564453
7/19/2020,0:00:00,23.67824219
7/19/2020,4:00:00,23.84984375
7/19/2020,8:00:00,23.20633789
7/19/2020,12:00:00,23.24923828
7/19/2020,16:00:00,23.24923828
7/19/2020,20:00:00,23.33503906
7/20/2020,0:00:00,22.90603516
7/20/2020,4:00:00,22.56283203
7/20/2020,8:00:00,22.77733398
7/20/2020,12:00:00,22.82023438
7/20/2020,16:00:00,22.86313477
7/20/2020,20:00:00,22.77733398
7/21/2020,0:00:00,22.51993164
7/21/2020,4:00:00,22.39123047
7/21/2020,8:00:00,22.56283203
7/21/2020,12:00:00,22.6915332
7/21/2020,16:00:00,22.94893555
7/21/2020,20:00:00,22.82023438
7/22/2020,0:00:00,22.6915332
7/22/2020,4:00:00,22.34833008
7/22/2020,8:00:00,22.47703125
7/22/2020,12:00:00,22.73443359
7/22/2020,16:00:00,22.82023438
7/22/2020,20:00:00,22.90603516
7/23/2020,0:00:00,22.47703125
7/23/2020,4:00:00,22.30542969
7/23/2020,8:00:00,22.39123047
7/23/2020,12:00:00,22.73443359
7/23/2020,16:00:00,23.07763672
7/23/2020,20:00:00,23.1634375
7/24/2020,0:00:00,22.64863281
7/24/2020,4:00:00,22.34833008
7/24/2020,8:00:00,22.51993164
7/24/2020,12:00:00,22.73443359
7/24/2020,16:00:00,23.50664063
7/24/2020,20:00:00,23.37793945
7/25/2020,0:00:00,22.51993164
7/25/2020,4:00:00,22.43413086
7/25/2020,8:00:00,22.56283203
7/25/2020,12:00:00,23.07763672
7/25/2020,16:00:00,23.72114258
7/25/2020,20:00:00,23.97854492
7/26/2020,0:00:00,22.94893555
7/26/2020,4:00:00,22.64863281
7/26/2020,8:00:00,22.99183594
7/26/2020,12:00:00,23.80694336
7/26/2020,16:00:00,24.45044922
7/26/2020,20:00:00,23.80694336
7/27/2020,0:00:00,23.46374023
7/27/2020,4:00:00,23.33503906
7/27/2020,8:00:00,23.46374023
7/27/2020,12:00:00,23.29213867
7/27/2020,16:00:00,23.33503906
7/27/2020,20:00:00,23.59244141
7/28/2020,0:00:00,23.03473633
7/28/2020,4:00:00,22.77733398
7/28/2020,8:00:00,23.07763672
7/28/2020,12:00:00,23.20633789
7/28/2020,16:00:00,23.33503906
7/28/2020,20:00:00,
7/29/2020,0:00:00,
7/29/2020,4:00:00,
7/29/2020,8:00:00,
7/29/2020,12:00:00,
7/29/2020,16:00:00,
7/29/2020,20:00:00,
7/30/2020,0:00:00,
7/30/2020,4:00:00,
7/30/2020,8:00:00,
7/30/2020,12:00:00,
7/30/2020,16:00:00,
7/30/2020,20:00:00,
7/31/2020,0:00:00,
7/31/2020,4:00:00,
7/31/2020,8:00:00,
7/31/2020,12:00:00,
7/31/2020,16:00:00,
7/31/2020,20:00:00,
8/1/2020,0:00:00,
8/1/2020,4:00:00,
8/1/2020,8:00:00,
8/1/2020,12:00:00,
8/1/2020,16:00:00,
8/1/2020,20:00:00,
8/2/2020,0:00:00,
8/2/2020,4:00:00,
8/2/2020,8:00:00,
8/2/2020,12:00:00,
8/2/2020,16:00:00,
8/2/2020,20:00:00,
8/3/2020,0:00:00,
8/3/2020,4:00:00,
8/3/2020,8:00:00,
8/3/2020,12:00:00,
8/3/2020,16:00:00,
8/3/2020,20:00:00,
8/4/2020,0:00:00,
8/4/2020,4:00:00,
8/4/2020,8:00:00,
8/4/2020,12:00:00,
8/4/2020,16:00:00,
8/4/2020,20:00:00,
8/5/2020,0:00:00,
8/5/2020,4:00:00,
8/5/2020,8:00:00,
8/5/2020,12:00:00,
8/5/2020,16:00:00,
8/5/2020,20:00:00,
8/6/2020,0:00:00,
8/6/2020,4:00:00,
8/6/2020,8:00:00,
8/6/2020,12:00:00,
8/6/2020,16:00:00,
8/6/2020,20:00:00,
8/7/2020,0:00:00,
8/7/2020,4:00:00,
8/7/2020,8:00:00,
8/7/2020,12:00:00,
8/7/2020,16:00:00,
8/7/2020,20:00:00,
8/8/2020,0:00:00,
8/8/2020,4:00:00,
8/8/2020,8:00:00,
8/8/2020,12:00:00,
8/8/2020,16:00:00,
8/8/2020,20:00:00,
8/9/2020,0:00:00,
8/9/2020,4:00:00,
8/9/2020,8:00:00,
8/9/2020,12:00:00,
8/9/2020,16:00:00,
8/9/2020,20:00:00,
8/10/2020,0:00:00,
8/10/2020,4:00:00,
8/10/2020,8:00:00,
8/10/2020,12:00:00,
8/10/2020,16:00:00,
8/10/2020,20:00:00,
8/11/2020,0:00:00,
8/11/2020,4:00:00,
8/11/2020,8:00:00,
