"Plot Title:  10799580"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10799580, SEN S/N: 10799580)","RH, % (LGR S/N: 10799580, SEN S/N: 10799580)","Coupler Detached (LGR S/N: 10799580)","End Of File (LGR S/N: 10799580)"
209,11/29/17 01:43:28 AM,20.460,41.740,,
210,11/29/17 01:44:28 AM,20.460,41.740,,
211,11/29/17 01:45:28 AM,20.460,41.740,,
212,11/29/17 01:46:28 AM,20.436,41.738,,
213,11/29/17 01:47:28 AM,20.436,41.738,,
214,11/29/17 01:48:28 AM,20.436,41.738,,
215,11/29/17 01:49:28 AM,20.412,41.735,,
216,11/29/17 01:50:28 AM,20.412,41.735,,
217,11/29/17 01:51:28 AM,20.412,41.735,,
218,11/29/17 01:52:28 AM,20.412,41.735,,
219,11/29/17 01:53:28 AM,20.388,41.732,,
220,11/29/17 01:54:28 AM,20.388,41.732,,
221,11/29/17 01:55:28 AM,20.365,41.730,,
222,11/29/17 01:56:28 AM,20.365,41.730,,
223,11/29/17 01:57:28 AM,20.365,41.730,,
224,11/29/17 01:58:28 AM,20.365,41.730,,
225,11/29/17 01:59:28 AM,20.365,41.730,,
226,11/29/17 02:00:28 AM,20.341,41.727,,
227,11/29/17 02:01:28 AM,20.341,41.695,,
228,11/29/17 02:02:28 AM,20.317,41.724,,
229,11/29/17 02:03:28 AM,20.317,41.724,,
230,11/29/17 02:04:28 AM,20.317,41.724,,
231,11/29/17 02:05:28 AM,20.317,41.692,,
232,11/29/17 02:06:28 AM,20.293,41.689,,
233,11/29/17 02:07:28 AM,20.293,41.689,,
234,11/29/17 02:08:28 AM,20.293,41.689,,
235,11/29/17 02:09:28 AM,20.269,41.687,,
236,11/29/17 02:10:28 AM,20.269,41.687,,
237,11/29/17 02:11:28 AM,20.269,41.687,,
238,11/29/17 02:12:28 AM,20.269,41.687,,
239,11/29/17 02:13:28 AM,20.246,41.652,,
240,11/29/17 02:14:28 AM,20.246,41.684,,
241,11/29/17 02:15:28 AM,20.246,41.684,,
242,11/29/17 02:16:28 AM,20.222,41.681,,
243,11/29/17 02:17:28 AM,20.222,41.681,,
244,11/29/17 02:18:28 AM,20.222,41.649,,
245,11/29/17 02:19:28 AM,20.222,41.649,,
246,11/29/17 02:20:28 AM,20.198,41.614,,
247,11/29/17 02:21:28 AM,20.198,41.582,,
248,11/29/17 02:22:28 AM,20.198,41.582,,
249,11/29/17 02:23:28 AM,20.174,41.579,,
